departamento,municipio,año,periodo,areaSembradaHa,areaCosechadaHa,produccionT,cicloDeCultivo
TOLIMA,COYAIMA,2013,2013,97,77,65,PERMANENTE
TOLIMA,SUAREZ,2013,2013,10,10,7,PERMANENTE
VALLE DEL CAUCA,SEVILLA,2013,2013,7173,5345,5161,PERMANENTE
VALLE DEL CAUCA,EL AGUILA,2013,2013,6239,5062,5091,PERMANENTE
VALLE DEL CAUCA,ANSERMANUEVO,2013,2013,5282,4270,4295,PERMANENTE
VALLE DEL CAUCA,CAICEDONIA,2013,2013,5014,3846,2308,PERMANENTE
VALLE DEL CAUCA,TRUJILLO,2013,2013,4328,3327,4015,PERMANENTE
VALLE DEL CAUCA,TULUA,2013,2013,4148,3338,2417,PERMANENTE
VALLE DEL CAUCA,EL CAIRO,2013,2013,3954,3270,2105,PERMANENTE
VALLE DEL CAUCA,RIOFRIO,2013,2013,3190,2432,1761,PERMANENTE
VALLE DEL CAUCA,ARGELIA,2013,2013,2571,2107,1356,PERMANENTE
VALLE DEL CAUCA,BUGALAGRANDE,2013,2013,2045,1590,1023,PERMANENTE
VALLE DEL CAUCA,BOLIVAR,2013,2013,1692,1268,877,PERMANENTE
VALLE DEL CAUCA,TORO,2013,2013,1596,1262,1015,PERMANENTE
VALLE DEL CAUCA,JAMUNDI,2013,2013,1550,1178,569,PERMANENTE
VALLE DEL CAUCA,DAGUA,2013,2013,1534,1151,926,PERMANENTE
VALLE DEL CAUCA,FLORIDA,2013,2013,1466,1094,528,PERMANENTE
VALLE DEL CAUCA,ALCALA,2013,2013,1453,966,1010,PERMANENTE
VALLE DEL CAUCA,VERSALLES,2013,2013,1450,1272,921,PERMANENTE
VALLE DEL CAUCA,YOTOCO,2013,2013,1175,884,640,PERMANENTE
VALLE DEL CAUCA,OBANDO,2013,2013,1111,867,614,PERMANENTE
VALLE DEL CAUCA,GINEBRA,2013,2013,918,774,809,PERMANENTE
VALLE DEL CAUCA,ROLDANILLO,2013,2013,884,633,408,PERMANENTE
VALLE DEL CAUCA,LA CUMBRE,2013,2013,812,640,463,PERMANENTE
VALLE DEL CAUCA,RESTREPO,2013,2013,740,614,504,PERMANENTE
VALLE DEL CAUCA,ULLOA,2013,2013,734,556,502,PERMANENTE
VALLE DEL CAUCA,EL DOVIO,2013,2013,715,606,293,PERMANENTE
VALLE DEL CAUCA,VIJES,2013,2013,686,498,321,PERMANENTE
VALLE DEL CAUCA,CALI,2013,2013,677,514,372,PERMANENTE
VALLE DEL CAUCA,LA VICTORIA,2013,2013,575,498,361,PERMANENTE
VALLE DEL CAUCA,GUACARI,2013,2013,541,415,167,PERMANENTE
VALLE DEL CAUCA,PRADERA,2013,2013,523,388,281,PERMANENTE
VALLE DEL CAUCA,BUGA,2013,2013,519,422,441,PERMANENTE
VALLE DEL CAUCA,LA UNION,2013,2013,488,358,231,PERMANENTE
VALLE DEL CAUCA,SAN PEDRO,2013,2013,487,393,253,PERMANENTE
VALLE DEL CAUCA,CALIMA EL DARIEN,2013,2013,480,356,143,PERMANENTE
VALLE DEL CAUCA,PALMIRA,2013,2013,414,313,252,PERMANENTE
VALLE DEL CAUCA,CARTAGO,2013,2013,387,289,121,PERMANENTE
VALLE DEL CAUCA,YUMBO,2013,2013,338,273,154,PERMANENTE
VALLE DEL CAUCA,ANDALUCIA,2013,2013,301,257,165,PERMANENTE
VALLE DEL CAUCA,EL CERRITO,2013,2013,208,156,75,PERMANENTE
ANTIOQUIA,ANDES,2014,2014,10646,8544,7514,PERMANENTE
ANTIOQUIA,CIUDAD BOLIVAR,2014,2014,10514,8455,10296,PERMANENTE
ANTIOQUIA,SALGAR,2014,2014,8256,6772,9163,PERMANENTE
ANTIOQUIA,CONCORDIA,2014,2014,7313,5676,8448,PERMANENTE
ANTIOQUIA,BETANIA,2014,2014,6541,4978,6062,PERMANENTE
ANTIOQUIA,BETULIA,2014,2014,6521,5527,8226,PERMANENTE
ANTIOQUIA,ABEJORRAL,2014,2014,3652,3182,1938,PERMANENTE
ANTIOQUIA,ITUANGO,2014,2014,3193,2741,3245,PERMANENTE
ANTIOQUIA,CAÑASGORDAS,2014,2014,2692,2454,2989,PERMANENTE
ANTIOQUIA,FREDONIA,2014,2014,2582,2039,2759,PERMANENTE
ANTIOQUIA,SANTA BARBARA,2014,2014,2501,2058,1531,PERMANENTE
ANTIOQUIA,SONSON,2014,2014,2462,2134,1877,PERMANENTE
ANTIOQUIA,JARDIN,2014,2014,2390,2066,2796,PERMANENTE
ANTIOQUIA,SANTAFE DE ANTIOQUIA,2014,2014,2317,2045,2075,PERMANENTE
ANTIOQUIA,CAICEDO,2014,2014,2299,1932,1634,PERMANENTE
ANTIOQUIA,EBEJICO,2014,2014,2072,1851,1878,PERMANENTE
ANTIOQUIA,TAMESIS,2014,2014,1938,1690,1486,PERMANENTE
ANTIOQUIA,AMALFI,2014,2014,1922,1621,987,PERMANENTE
ANTIOQUIA,PUEBLO RICO,2014,2014,1860,1570,1380,PERMANENTE
ANTIOQUIA,MONTEBELLO,2014,2014,1815,1533,1141,PERMANENTE
ANTIOQUIA,ANZA,2014,2014,1787,1472,1096,PERMANENTE
ANTIOQUIA,DABEIBA,2014,2014,1741,1577,1200,PERMANENTE
ANTIOQUIA,SABANALARGA,2014,2014,1719,1599,1893,PERMANENTE
ANTIOQUIA,LIBORINA,2014,2014,1718,1561,1584,PERMANENTE
ANTIOQUIA,JERICO,2014,2014,1633,1372,1393,PERMANENTE
ANTIOQUIA,YOLOMBO,2014,2014,1611,1412,1433,PERMANENTE
ANTIOQUIA,NARIÑO,2014,2014,1592,1368,1480,PERMANENTE
ANTIOQUIA,PEQUE,2014,2014,1533,1329,809,PERMANENTE
ANTIOQUIA,SAN ROQUE,2014,2014,1393,1210,818,PERMANENTE
ANTIOQUIA,ARGELIA,2014,2014,1341,1159,889,PERMANENTE
ANTIOQUIA,BARBOSA,2014,2014,1237,1122,759,PERMANENTE
ANTIOQUIA,HISPANIA,2014,2014,1146,887,900,PERMANENTE
ANTIOQUIA,SANTO DOMINGO,2014,2014,1136,971,788,PERMANENTE
ANTIOQUIA,SAN ANDRES,2014,2014,1114,988,668,PERMANENTE
ANTIOQUIA,SOPETRAN,2014,2014,1107,941,955,PERMANENTE
ANTIOQUIA,TARSO,2014,2014,1086,927,941,PERMANENTE
ANTIOQUIA,SAN RAFAEL,2014,2014,1047,924,375,PERMANENTE
ANTIOQUIA,HELICONIA,2014,2014,1038,941,636,PERMANENTE
ANTIOQUIA,BURITICA,2014,2014,989,894,605,PERMANENTE
ANTIOQUIA,URRAO,2014,2014,986,880,715,PERMANENTE
ANTIOQUIA,ANGOSTURA,2014,2014,964,861,757,PERMANENTE
ANTIOQUIA,TOLEDO,2014,2014,960,893,906,PERMANENTE
ANTIOQUIA,CARAMANTA,2014,2014,823,722,389,PERMANENTE
ANTIOQUIA,VENECIA,2014,2014,763,596,726,PERMANENTE
ANTIOQUIA,SAN CARLOS,2014,2014,761,604,490,PERMANENTE
ANTIOQUIA,GOMEZ PLATA,2014,2014,756,624,337,PERMANENTE
ANTIOQUIA,ALEJANDRIA,2014,2014,738,627,509,PERMANENTE
ANTIOQUIA,AMAGA,2014,2014,736,629,511,PERMANENTE
ANTIOQUIA,SANTA ROSA DE OSOS,2014,2014,733,648,570,PERMANENTE
ANTIOQUIA,COCORNA,2014,2014,731,651,396,PERMANENTE
ANTIOQUIA,ARMENIA,2014,2014,715,618,502,PERMANENTE
ANTIOQUIA,GIRALDO,2014,2014,703,626,466,PERMANENTE
ANTIOQUIA,SAN JERONIMO,2014,2014,692,602,611,PERMANENTE
ANTIOQUIA,FRONTINO,2014,2014,688,626,635,PERMANENTE
ANTIOQUIA,BRICEÑO,2014,2014,650,571,425,PERMANENTE
ANTIOQUIA,VALPARAISO,2014,2014,600,509,517,PERMANENTE
ANTIOQUIA,URAMITA,2014,2014,585,530,287,PERMANENTE
ANTIOQUIA,TITIRIBI,2014,2014,566,493,467,PERMANENTE
ANTIOQUIA,VEGACHI,2014,2014,530,459,248,PERMANENTE
ANTIOQUIA,MEDELLIN,2014,2014,515,451,244,PERMANENTE
ANTIOQUIA,GUADALUPE,2014,2014,492,411,333,PERMANENTE
ANTIOQUIA,YALI,2014,2014,438,371,200,PERMANENTE
ANTIOQUIA,OLAYA,2014,2014,403,359,292,PERMANENTE
ANTIOQUIA,LA CEJA,2014,2014,378,342,347,PERMANENTE
ANTIOQUIA,YARUMAL,2014,2014,338,290,294,PERMANENTE
ANTIOQUIA,PEÑOL,2014,2014,310,269,273,PERMANENTE
ANTIOQUIA,ANORI,2014,2014,294,236,176,PERMANENTE
ANTIOQUIA,ANGELOPOLIS,2014,2014,291,242,130,PERMANENTE
ANTIOQUIA,SAN FRANCISCO,2014,2014,279,227,107,PERMANENTE
ANTIOQUIA,GIRARDOTA,2014,2014,270,245,249,PERMANENTE
ANTIOQUIA,CAMPAMENTO,2014,2014,254,224,151,PERMANENTE
ANTIOQUIA,GRANADA,2014,2014,246,215,160,PERMANENTE
ANTIOQUIA,DON MATIAS,2014,2014,241,184,112,PERMANENTE
ANTIOQUIA,CONCEPCION,2014,2014,215,184,162,PERMANENTE
ANTIOQUIA,SAN LUIS,2014,2014,211,175,94,PERMANENTE
ANTIOQUIA,MACEO,2014,2014,198,171,69,PERMANENTE
ANTIOQUIA,RETIRO,2014,2014,177,152,154,PERMANENTE
ANTIOQUIA,CISNEROS,2014,2014,173,158,149,PERMANENTE
ANTIOQUIA,CALDAS,2014,2014,161,134,91,PERMANENTE
ANTIOQUIA,CARMEN DE VIBORAL,2014,2014,159,136,74,PERMANENTE
ANTIOQUIA,BELLO,2014,2014,156,133,90,PERMANENTE
ANTIOQUIA,ABRIAQUI,2014,2014,125,111,67,PERMANENTE
ANTIOQUIA,COPACABANA,2014,2014,96,87,41,PERMANENTE
ANTIOQUIA,VALDIVIA,2014,2014,63,50,50,PERMANENTE
ANTIOQUIA,LA ESTRELLA,2014,2014,45,25,25,PERMANENTE
ANTIOQUIA,SABANETA,2014,2014,44,35,35,PERMANENTE
ANTIOQUIA,MARINILLA,2014,2014,41,34,23,PERMANENTE
ANTIOQUIA,ITAGUI,2014,2014,33,28,28,PERMANENTE
ANTIOQUIA,REMEDIOS,2014,2014,32,30,31,PERMANENTE
ANTIOQUIA,SAN VICENTE,2014,2014,32,25,26,PERMANENTE
ANTIOQUIA,CARACOLI,2014,2014,29,28,15,PERMANENTE
ANTIOQUIA,GUATAPE,2014,2014,26,25,15,PERMANENTE
ANTIOQUIA,ENVIGADO,2014,2014,23,22,18,PERMANENTE
ANTIOQUIA,CAROLINA,2014,2014,20,20,13,PERMANENTE
BOLIVAR,SANTA ROSA DEL SUR,2014,2014,1040,867,562,PERMANENTE
BOLIVAR,MORALES,2014,2014,77,70,45,PERMANENTE
BOYACA,MONIQUIRA,2014,2014,1593,1435,993,PERMANENTE
BOYACA,ZETAQUIRA,2014,2014,1093,923,639,PERMANENTE
BOYACA,MIRAFLORES,2014,2014,951,778,539,PERMANENTE
BOYACA,SAN JOSE DE PARE,2014,2014,713,620,429,PERMANENTE
BOYACA,TOGUI,2014,2014,619,530,349,PERMANENTE
BOYACA,SANTANA,2014,2014,527,498,344,PERMANENTE
BOYACA,BERBEO,2014,2014,466,399,242,PERMANENTE
BOYACA,BUENAVISTA,2014,2014,463,407,281,PERMANENTE
BOYACA,BRICEÑO,2014,2014,457,440,267,PERMANENTE
BOYACA,CHITARAQUE,2014,2014,449,411,249,PERMANENTE
BOYACA,PAUNA,2014,2014,391,336,233,PERMANENTE
BOYACA,GUAYATA,2014,2014,365,348,150,PERMANENTE
BOYACA,MARIPI,2014,2014,320,287,171,PERMANENTE
BOYACA,PAEZ,2014,2014,317,232,161,PERMANENTE
BOYACA,SAN PABLO DE BORBUR,2014,2014,302,214,111,PERMANENTE
BOYACA,COPER,2014,2014,267,236,102,PERMANENTE
BOYACA,OTANCHE,2014,2014,222,163,113,PERMANENTE
BOYACA,SAN EDUARDO,2014,2014,215,184,127,PERMANENTE
BOYACA,CAMPOHERMOSO,2014,2014,187,155,94,PERMANENTE
BOYACA,TUNUNGUA,2014,2014,173,164,114,PERMANENTE
BOYACA,GARAGOA,2014,2014,138,107,46,PERMANENTE
BOYACA,QUIPAMA,2014,2014,137,99,68,PERMANENTE
BOYACA,PACHAVITA,2014,2014,131,105,46,PERMANENTE
BOYACA,PISBA,2014,2014,131,110,76,PERMANENTE
BOYACA,LA VICTORIA,2014,2014,109,92,63,PERMANENTE
BOYACA,RONDON,2014,2014,103,75,46,PERMANENTE
BOYACA,MACANAL,2014,2014,92,76,53,PERMANENTE
BOYACA,MUZO,2014,2014,77,57,40,PERMANENTE
BOYACA,LABRANZAGRANDE,2014,2014,77,64,44,PERMANENTE
BOYACA,ALMEIDA,2014,2014,72,65,45,PERMANENTE
BOYACA,CHINAVITA,2014,2014,70,63,43,PERMANENTE
BOYACA,SOMONDOCO,2014,2014,56,53,23,PERMANENTE
BOYACA,GUATEQUE,2014,2014,50,40,28,PERMANENTE
BOYACA,PAJARITO,2014,2014,31,30,13,PERMANENTE
BOYACA,PAYA,2014,2014,30,26,18,PERMANENTE
BOYACA,SAN LUIS DE GACENO,2014,2014,12,11,5,PERMANENTE
BOYACA,SANTA MARIA,2014,2014,4,3,2,PERMANENTE
CALDAS,MANIZALES,2014,2014,6997,5417,5710,PERMANENTE
CALDAS,ANSERMA,2014,2014,6617,5276,5561,PERMANENTE
CALDAS,PENSILVANIA,2014,2014,4576,4045,4264,PERMANENTE
CALDAS,AGUADAS,2014,2014,4509,3723,3138,PERMANENTE
CALDAS,CHINCHINA,2014,2014,4394,3079,3246,PERMANENTE
CALDAS,SAMANA,2014,2014,3957,3598,3793,PERMANENTE
CALDAS,MANZANARES,2014,2014,3907,3255,3574,PERMANENTE
CALDAS,PACORA,2014,2014,3906,3063,3229,PERMANENTE
CALDAS,PALESTINA,2014,2014,3893,2539,2676,PERMANENTE
CALDAS,NEIRA,2014,2014,3757,2983,3145,PERMANENTE
CALDAS,BELALCAZAR,2014,2014,3349,2709,2856,PERMANENTE
CALDAS,MARQUETALIA,2014,2014,3335,2750,2415,PERMANENTE
CALDAS,RIOSUCIO,2014,2014,3197,2773,2923,PERMANENTE
CALDAS,RISARALDA,2014,2014,3184,2357,2899,PERMANENTE
CALDAS,FILADELFIA,2014,2014,2586,2125,2240,PERMANENTE
CALDAS,SALAMINA,2014,2014,2571,2158,2465,PERMANENTE
CALDAS,SAN JOSE,2014,2014,2000,1424,1564,PERMANENTE
CALDAS,ARANZAZU,2014,2014,1948,1628,1716,PERMANENTE
CALDAS,VILLAMARIA,2014,2014,1670,1375,1691,PERMANENTE
CALDAS,SUPIA,2014,2014,1639,1360,1649,PERMANENTE
CALDAS,LA MERCED,2014,2014,1060,883,931,PERMANENTE
CALDAS,VITERBO,2014,2014,613,480,409,PERMANENTE
CALDAS,MARMATO,2014,2014,504,467,492,PERMANENTE
CALDAS,MARULANDA,2014,2014,215,178,188,PERMANENTE
CALDAS,VICTORIA,2014,2014,145,112,96,PERMANENTE
CAQUETA,PUERTO RICO,2014,2014,1289,1039,875,PERMANENTE
CAQUETA,FLORENCIA,2014,2014,1031,762,642,PERMANENTE
CAQUETA,SAN VICENTE DEL CAGUAN,2014,2014,952,710,544,PERMANENTE
CAQUETA,EL DONCELLO,2014,2014,334,248,190,PERMANENTE
CAQUETA,MONTAÑITA,2014,2014,201,181,138,PERMANENTE
CAQUETA,EL PAUJIL,2014,2014,182,135,114,PERMANENTE
CASANARE,TAMARA,2014,2014,2643,2133,1412,PERMANENTE
CASANARE,NUNCHIA,2014,2014,371,292,161,PERMANENTE
CASANARE,SACAMA,2014,2014,151,103,68,PERMANENTE
CASANARE,MONTERREY,2014,2014,87,71,47,PERMANENTE
CAUCA,EL TAMBO,2014,2014,8707,7239,5726,PERMANENTE
CAUCA,PIENDAMO,2014,2014,8280,7012,5546,PERMANENTE
CAUCA,CAJIBIO,2014,2014,7067,6314,5618,PERMANENTE
CAUCA,MORALES,2014,2014,6700,5728,5097,PERMANENTE
CAUCA,TIMBIO,2014,2014,4714,4035,3590,PERMANENTE
CAUCA,PAEZ,2014,2014,4504,3631,3231,PERMANENTE
CAUCA,INZA,2014,2014,4473,3948,3513,PERMANENTE
CAUCA,CALDONO,2014,2014,4438,3765,2606,PERMANENTE
CAUCA,POPAYAN,2014,2014,3806,3563,2818,PERMANENTE
CAUCA,SANTANDER DE QUILICHAO,2014,2014,3550,3158,2373,PERMANENTE
CAUCA,SUAREZ,2014,2014,3085,2526,2347,PERMANENTE
CAUCA,BALBOA,2014,2014,2905,2719,2103,PERMANENTE
CAUCA,LA VEGA,2014,2014,2848,2399,1542,PERMANENTE
CAUCA,BOLIVAR,2014,2014,2517,2276,2025,PERMANENTE
CAUCA,TORIBIO,2014,2014,2459,2199,1848,PERMANENTE
CAUCA,MERCADERES,2014,2014,1878,1720,1530,PERMANENTE
CAUCA,PATIA,2014,2014,1740,1512,1331,PERMANENTE
CAUCA,CALOTO,2014,2014,1730,1502,1337,PERMANENTE
CAUCA,BUENOS AIRES,2014,2014,1721,1543,1068,PERMANENTE
CAUCA,LA SIERRA,2014,2014,1621,1435,1277,PERMANENTE
CAUCA,CORINTO,2014,2014,1619,1426,987,PERMANENTE
CAUCA,ARGELIA,2014,2014,1436,1270,1130,PERMANENTE
CAUCA,ROSAS,2014,2014,1322,1146,906,PERMANENTE
CAUCA,SUCRE,2014,2014,1292,1088,645,PERMANENTE
CAUCA,ALMAGUER,2014,2014,1079,973,866,PERMANENTE
CAUCA,JAMBALO,2014,2014,953,810,481,PERMANENTE
CAUCA,SOTARA,2014,2014,818,738,656,PERMANENTE
CAUCA,MIRANDA,2014,2014,551,505,449,PERMANENTE
CAUCA,TOTORO,2014,2014,530,471,372,PERMANENTE
CAUCA,PURACE,2014,2014,267,249,197,PERMANENTE
CAUCA,SAN SEBASTIAN,2014,2014,213,167,148,PERMANENTE
CESAR,AGUSTIN CODAZZI,2014,2014,6697,5611,3597,PERMANENTE
CESAR,PUEBLO BELLO,2014,2014,6624,5825,4667,PERMANENTE
CESAR,LA PAZ,2014,2014,4706,4025,2580,PERMANENTE
CESAR,VALLEDUPAR,2014,2014,3993,3508,1687,PERMANENTE
CESAR,LA JAGUA DE IBIRICO,2014,2014,2652,2317,928,PERMANENTE
CESAR,AGUACHICA,2014,2014,1207,1037,831,PERMANENTE
CESAR,EL COPEY,2014,2014,954,873,840,PERMANENTE
CESAR,MANAURE,2014,2014,858,766,368,PERMANENTE
CESAR,BECERRIL,2014,2014,813,710,569,PERMANENTE
CESAR,PAILITAS,2014,2014,489,373,239,PERMANENTE
CESAR,CURUMANI,2014,2014,476,385,185,PERMANENTE
CESAR,CHIMICHAGUA,2014,2014,266,236,132,PERMANENTE
CESAR,LA GLORIA,2014,2014,138,110,88,PERMANENTE
CESAR,RIO DE ORO,2014,2014,132,107,69,PERMANENTE
CESAR,GONZALEZ,2014,2014,107,99,63,PERMANENTE
CESAR,CHIRIGUANA,2014,2014,85,83,50,PERMANENTE
CESAR,SAN ALBERTO,2014,2014,35,29,19,PERMANENTE
CESAR,SAN MARTIN,2014,2014,34,28,13,PERMANENTE
CESAR,PELAYA,2014,2014,17,17,11,PERMANENTE
CHOCO,CARMEN DEL ATRATO,2014,2014,161,137,125,PERMANENTE
CUNDINAMARCA,VIOTA,2014,2014,4047,3572,2476,PERMANENTE
CUNDINAMARCA,SAN JUAN DE RIOSECO,2014,2014,2410,2179,1209,PERMANENTE
CUNDINAMARCA,QUIPILE,2014,2014,1623,1458,2022,PERMANENTE
CUNDINAMARCA,EL COLEGIO,2014,2014,1515,1411,881,PERMANENTE
CUNDINAMARCA,VERGARA,2014,2014,1364,1154,1121,PERMANENTE
CUNDINAMARCA,GUADUAS,2014,2014,1212,1025,853,PERMANENTE
CUNDINAMARCA,LA PALMA,2014,2014,1170,967,872,PERMANENTE
CUNDINAMARCA,VIANI,2014,2014,1074,940,522,PERMANENTE
CUNDINAMARCA,ANOLAIMA,2014,2014,1055,977,678,PERMANENTE
CUNDINAMARCA,LA MESA,2014,2014,1054,929,599,PERMANENTE
CUNDINAMARCA,GUAYABAL DE SIQUIMA,2014,2014,1047,946,399,PERMANENTE
CUNDINAMARCA,TIBACUY,2014,2014,1023,942,980,PERMANENTE
CUNDINAMARCA,YACOPI,2014,2014,976,862,598,PERMANENTE
CUNDINAMARCA,CHAGUANI,2014,2014,970,860,456,PERMANENTE
CUNDINAMARCA,PACHO,2014,2014,967,840,815,PERMANENTE
CUNDINAMARCA,SUPATA,2014,2014,950,830,368,PERMANENTE
CUNDINAMARCA,SASAIMA,2014,2014,902,774,590,PERMANENTE
CUNDINAMARCA,CACHIPAY,2014,2014,881,803,347,PERMANENTE
CUNDINAMARCA,PAIME,2014,2014,778,663,505,PERMANENTE
CUNDINAMARCA,PULI,2014,2014,771,691,378,PERMANENTE
CUNDINAMARCA,LA VEGA,2014,2014,721,650,506,PERMANENTE
CUNDINAMARCA,FUSAGASUGA,2014,2014,648,583,453,PERMANENTE
CUNDINAMARCA,NILO,2014,2014,646,541,450,PERMANENTE
CUNDINAMARCA,SAN CAYETANO,2014,2014,644,578,441,PERMANENTE
CUNDINAMARCA,SAN FRANCISCO,2014,2014,608,519,450,PERMANENTE
CUNDINAMARCA,TOPAIPI,2014,2014,607,529,733,PERMANENTE
CUNDINAMARCA,CAPARRAPI,2014,2014,578,476,330,PERMANENTE
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,2014,2014,576,523,544,PERMANENTE
CUNDINAMARCA,SILVANIA,2014,2014,493,443,235,PERMANENTE
CUNDINAMARCA,ARBELAEZ,2014,2014,478,451,375,PERMANENTE
CUNDINAMARCA,BITUIMA,2014,2014,439,375,260,PERMANENTE
CUNDINAMARCA,TENA,2014,2014,435,411,399,PERMANENTE
CUNDINAMARCA,VENECIA,2014,2014,419,378,144,PERMANENTE
CUNDINAMARCA,ALBAN,2014,2014,370,316,219,PERMANENTE
CUNDINAMARCA,EL PEÑON,2014,2014,352,319,174,PERMANENTE
CUNDINAMARCA,GACHETA,2014,2014,309,292,162,PERMANENTE
CUNDINAMARCA,PANDI,2014,2014,295,264,183,PERMANENTE
CUNDINAMARCA,SAN BERNARDO,2014,2014,259,242,168,PERMANENTE
CUNDINAMARCA,MANTA,2014,2014,210,195,217,PERMANENTE
CUNDINAMARCA,GUAYABETAL,2014,2014,208,169,234,PERMANENTE
CUNDINAMARCA,MEDINA,2014,2014,197,172,119,PERMANENTE
CUNDINAMARCA,VILLAGOMEZ,2014,2014,176,167,92,PERMANENTE
CUNDINAMARCA,MACHETA,2014,2014,170,151,126,PERMANENTE
CUNDINAMARCA,TIBIRITA,2014,2014,170,141,166,PERMANENTE
CUNDINAMARCA,QUETAME,2014,2014,169,152,143,PERMANENTE
CUNDINAMARCA,JERUSALEN,2014,2014,162,141,58,PERMANENTE
CUNDINAMARCA,LA PEÑA,2014,2014,143,112,74,PERMANENTE
CUNDINAMARCA,ZIPACON,2014,2014,140,133,83,PERMANENTE
CUNDINAMARCA,TOCAIMA,2014,2014,138,133,92,PERMANENTE
CUNDINAMARCA,UBALA,2014,2014,138,107,44,PERMANENTE
CUNDINAMARCA,VILLETA,2014,2014,136,115,80,PERMANENTE
CUNDINAMARCA,JUNIN,2014,2014,133,119,63,PERMANENTE
CUNDINAMARCA,FOMEQUE,2014,2014,120,99,60,PERMANENTE
CUNDINAMARCA,ANAPOIMA,2014,2014,103,93,45,PERMANENTE
CUNDINAMARCA,UBAQUE,2014,2014,94,82,51,PERMANENTE
CUNDINAMARCA,CAQUEZA,2014,2014,92,73,101,PERMANENTE
CUNDINAMARCA,QUEBRADANEGRA,2014,2014,75,70,37,PERMANENTE
CUNDINAMARCA,GAMA,2014,2014,74,73,39,PERMANENTE
CUNDINAMARCA,GACHALA,2014,2014,72,58,24,PERMANENTE
CUNDINAMARCA,GUTIERREZ,2014,2014,69,54,56,PERMANENTE
CUNDINAMARCA,BELTRAN,2014,2014,59,57,36,PERMANENTE
CUNDINAMARCA,NOCAIMA,2014,2014,59,53,44,PERMANENTE
CUNDINAMARCA,APULO,2014,2014,56,48,34,PERMANENTE
CUNDINAMARCA,CHOACHI,2014,2014,42,35,18,PERMANENTE
CUNDINAMARCA,FOSCA,2014,2014,38,29,23,PERMANENTE
CUNDINAMARCA,NIMAIMA,2014,2014,37,35,37,PERMANENTE
CUNDINAMARCA,CABRERA,2014,2014,25,22,12,PERMANENTE
CUNDINAMARCA,PASCA,2014,2014,17,15,10,PERMANENTE
CUNDINAMARCA,PARATEBUENO,2014,2014,8,6,3,PERMANENTE
HUILA,PITALITO,2014,2014,20154,17125,18153,PERMANENTE
HUILA,ACEVEDO,2014,2014,15552,12922,13697,PERMANENTE
HUILA,LA PLATA,2014,2014,11379,9300,9858,PERMANENTE
HUILA,GARZON,2014,2014,10154,8371,8873,PERMANENTE
HUILA,SAN AGUSTIN,2014,2014,7171,6256,6631,PERMANENTE
HUILA,SUAZA,2014,2014,6796,5441,5767,PERMANENTE
HUILA,ALGECIRAS,2014,2014,6016,4818,5108,PERMANENTE
HUILA,GIGANTE,2014,2014,5719,4543,4816,PERMANENTE
HUILA,GUADALUPE,2014,2014,5336,4374,4636,PERMANENTE
HUILA,TIMANA,2014,2014,5172,4211,4464,PERMANENTE
HUILA,PITAL,2014,2014,5047,4117,4364,PERMANENTE
HUILA,PALESTINA,2014,2014,4942,4310,4569,PERMANENTE
HUILA,TARQUI,2014,2014,4383,3606,3822,PERMANENTE
HUILA,SALADOBLANCO,2014,2014,4240,3602,3818,PERMANENTE
HUILA,ISNOS,2014,2014,4238,3472,3681,PERMANENTE
HUILA,NEIVA,2014,2014,4005,3282,3479,PERMANENTE
HUILA,TELLO,2014,2014,3446,2817,2986,PERMANENTE
HUILA,OPORAPA,2014,2014,3242,2813,2982,PERMANENTE
HUILA,SANTA MARIA,2014,2014,3141,2633,2791,PERMANENTE
HUILA,TERUEL,2014,2014,2852,2324,2464,PERMANENTE
HUILA,IQUIRA,2014,2014,2636,2158,2287,PERMANENTE
HUILA,PALERMO,2014,2014,2568,2127,2255,PERMANENTE
HUILA,LA ARGENTINA,2014,2014,2510,2097,2223,PERMANENTE
HUILA,NATAGA,2014,2014,2068,1696,1797,PERMANENTE
HUILA,CAMPOALEGRE,2014,2014,1839,1454,1542,PERMANENTE
HUILA,COLOMBIA,2014,2014,1773,1400,1484,PERMANENTE
HUILA,PAICOL,2014,2014,1734,1424,1510,PERMANENTE
HUILA,AGRADO,2014,2014,1278,1053,1117,PERMANENTE
HUILA,HOBO,2014,2014,1075,819,868,PERMANENTE
HUILA,AIPE,2014,2014,1033,897,951,PERMANENTE
HUILA,ELIAS,2014,2014,1008,805,853,PERMANENTE
HUILA,RIVERA,2014,2014,815,671,711,PERMANENTE
HUILA,BARAYA,2014,2014,789,651,690,PERMANENTE
HUILA,TESALIA,2014,2014,769,603,639,PERMANENTE
HUILA,ALTAMIRA,2014,2014,104,81,86,PERMANENTE
LA GUAJIRA,URUMITA,2014,2014,1477,1359,909,PERMANENTE
LA GUAJIRA,VILLANUEVA,2014,2014,1167,1028,734,PERMANENTE
LA GUAJIRA,BARRANCAS,2014,2014,930,826,464,PERMANENTE
LA GUAJIRA,LA JAGUA DEL PILAR,2014,2014,774,661,405,PERMANENTE
LA GUAJIRA,SAN JUAN DEL CESAR,2014,2014,579,549,300,PERMANENTE
LA GUAJIRA,RIOHACHA,2014,2014,509,466,311,PERMANENTE
LA GUAJIRA,EL MOLINO,2014,2014,464,452,323,PERMANENTE
LA GUAJIRA,FONSECA,2014,2014,402,369,264,PERMANENTE
